Link,Bedrooms,Bathrooms,Area,Price,Price_per_meter,Address,City,Location1,Location2,Unit,Type,Rent_sale
https://remax.com.eg/property/apartment-for-sale-in-the-14th-district-in-madinaty-group-142-5074,3,2,142,"EGP 10,000,000",70422.54,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-villa-for-sale-in-noor-city-group-44-5082,3,3,195,"EGP 16,600,000",85128.21,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/townhouse-corner-for-sale-in-utopia-5094,3,3,350,"EGP 11,800,000",33714.29,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/furnished-ground-apartment-for-rent-in-dream-land-5100,3,3,200,"EGP 38,000",190.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-14th-district-in-madinaty-group-142-5076,2,3,142,"EGP 12,000,000",84507.04,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/semi-furnished-apartment-in-dar-misr-compound-5110,3,2,140,"EGP 25,000",178.57,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/furnished-hotel-apartment-for-rent-in-the-first-phase-of-new-cairo-b6-with-premium-amenities-5075,2,2,89,"EGP 25,000",280.9,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-in-solana-very-prime-location-5090,2,3,147,"EGP 10,844,000",73768.71,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/resale-standalone-villa-in-belle-vie-emaar-5091,4,4,302,"EGP 31,000,000",102649.01,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-at-solana-ora-competitive-price-5089,3,3,164,"EGP 12,127,000",73945.12,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-in-a-prime-location-and-view-zed-towers-5108,2,2,100,"EGP 27,000",270.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-with-very-competitive-price-tulwa-owest-5099,3,3,169,"EGP 28,000",165.68,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/distinctive-apartment-for-sale-in-nour-city-group-21-5068,3,2,120,"EGP 9,700,000",80833.33,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-villa-for-sale-in-madinaty-group-24-5081,4,4,211,"EGP 12,984,000",61535.55,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-shop-for-sale-in-east-hub-mall-in-madinaty-5080,0,0,81,"EGP 18,608,000",229728.4,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Commercial,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-nour-citygroup-21-5067,3,2,119,"EGP 8,336,000",70050.42,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-villa-for-sale-in-nour-city-5072,5,4,292,"EGP 26,000,000",89041.1,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-nour-city-group-21-5066,3,2,146,"EGP 11,600,000",79452.05,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-14th-district-in-madinaty-group-142-5077,3,2,142,"EGP 9,450,000",66549.3,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-in-the-14th-district-in-madinaty-group-142-5078,3,2,142,"EGP 11,000,000",77464.79,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-10th-district-of-madinaty-group-101-5079,2,2,149,"EGP 11,000,000",73825.5,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-nour-city-group-21-5070,3,2,127,"EGP 9,507,000",74858.27,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-noor-city-group-11-5071,3,2,119,"EGP 5,852,000",49176.47,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-nour-city-group-13-5069,1,1,63,"EGP 4,103,000",65126.98,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-in-noor-city-group-21-5065,3,2,146,"EGP 11,300,000",77397.26,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/an-opportunity-to-live-with-an-old-booking-in-new-city-noor-with-the-lowest-down-payment-the-latest-projects-by-talaat-mostafa-5058,2,1,82,"EGP 4,116,910",50206.22,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/own-your-home-in-madinaty-b14-with-the-highest-distinction-in-the-best-group-142-5059,3,2,115,"EGP 8,898,390",77377.3,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/in-the-most-prestigious-area-of-madinaty-b11-apartment-110-m-5062,3,2,111,"EGP 6,000,000",54054.05,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/book-your-fully-finished-apartment-in-the-first-fully-integrated-smart-city-new-city-noor-5060,3,2,119,"EGP 7,988,380",67129.24,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-rent-in-the-10th-district-in-madinaty-group-103-5063,2,1,80,"EGP 40,000",500.0,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Rent
https://remax.com.eg/property/own-or-invest-in-the-latest-smart-city-compound-nour-g11-119m-5050,3,2,119,"EGP 5,852,240",49178.49,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-rent-in-the-15th-district-in-madinaty-group-150-5064,3,2,142,"EGP 60,000",422.54,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Rent
https://remax.com.eg/property/immediate-delivery-of-your-residential-unit-in-b15-the-latest-phase-of-madinaty-5061,2,2,96,"EGP 4,500,000",46875.0,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/own-or-invest-in-the-latest-smart-city-compound-nour-g15-127m-5049,3,2,127,"EGP 5,460,000",42992.13,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-madinat-noor-group-15-5073,2,1,82,"EGP 3,600,000",43902.44,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,Sale
https://remax.com.eg/property/buy-in-noor-with-the-lowest-down-payment-and-the-highest-distinction-in-the-first-smart-city-designed-with-international-standards-5051,3,2,119,"EGP 7,988,380",67129.24,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-14th-district-in-madinaty-group-141-5044,3,3,202,"EGP 10,979,000",54351.49,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-12th-district-of-madinaty-group-112-5047,3,2,149,"EGP 7,400,000",49664.43,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/special-opportunity-for-living-or-investment-with-the-lowest-down-payment-in-madinaty-b14-5055,3,2,115,"EGP 9,449,220",82167.13,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/own-a-prime-apartment-in-madinaty-b15-group-150-111m-5053,2,2,111,"EGP 8,335,234",75092.2,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/book-your-residential-unit-in-madinaty-b14-with-the-highest-distinction-5054,3,2,116,"EGP 7,950,280",68536.9,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-14th-district-in-madinaty-group-142-5043,3,2,142,"EGP 6,665,000",46936.62,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/last-opportunity-for-an-old-booking-studio-in-noor-smart-with-the-lowest-down-payment-and-the-longest-payment-period-5057,1,1,67,"EGP 3,616,880",53983.28,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-11th-district-in-madinaty-group-112-5046,3,3,200,"EGP 11,500,000",57500.0,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/first-delivery-in-b14-the-latest-phase-of-madinaty-with-the-lowest-down-payment-5056,3,2,106,"EGP 6,065,980",57226.23,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-6th-district-of-madinaty-group-66-5042,3,2,143,"EGP 6,500,000",45454.55,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/special-opportunity-for-living-or-investment-at-the-lowest-cash-price-in-madinaty-b6-5052,3,2,124,"EGP 5,700,000",45967.74,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-12th-district-in-madinaty-group-125-5045,3,3,200,"EGP 11,500,000",57500.0,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/own-your-home-in-eden-rehab-in-front-of-the-club-5036,2,2,102,"EGP 10,381,780",101782.16,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-14th-district-in-madinaty-group-142-5041,3,2,141,"EGP 8,560,000",60709.22,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-11th-district-in-madinaty-group-112-5033,3,3,200,"EGP 9,500,000",47500.0,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-12th-district-in-madinaty-group-125-5040,3,3,200,"EGP 9,100,000",45500.0,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/olden-opportunity-to-own-one-of-the-finest-apartments-in-madinaty-exclusive-b14-model-g141-142m-5048,3,2,142,"EGP 6,233,700",43899.3,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/buy-your-home-at-the-lowest-cash-price-in-madinaty-b7-5034,2,1,96,"EGP 4,400,000",45833.33,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/office-for-rent-in-trivium-mall-zayed-5027,1,1,122,"EGP 95,000",778.69,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/own-a-studio-in-privado-the-latest-phase-of-madinaty-at-the-best-price-5037,1,1,56,"EGP 3,112,100",55573.21,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/own-a-studio-in-b12-the-latest-phase-of-madinaty-at-the-best-price-5038,1,1,53,"EGP 1,817,170",34286.23,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/own-your-home-in-b12-the-latest-phase-of-madinaty-at-the-best-price-5039,2,1,74,"EGP 2,793,090",37744.46,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/buy-your-home-at-the-lowest-cash-price-in-madinaty-in-the-finest-phase-b8-5035,2,1,102,"EGP 4,800,000",47058.82,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/shop-for-rent-direct-on-26th-of-july-corridor-5026,3,3,220,"EGP 150,000",681.82,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/penthouse-for-sale-in-sarai-s1-4997,4,4,214,"EGP 7,700,000",35981.31,"Mostakbal City - Cairo , Egypt",Cairo,Mostakbal City,None,Apartment,Residential,Sale
https://remax.com.eg/property/own-a-studio-in-b8-the-latest-phase-of-madinaty-at-the-best-price-5031,1,1,61,"EGP 2,528,280",41447.21,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/resale-finished-apartment-with-terrace-in-zed-west-5014,3,5,185,"EGP 13,200,000",71351.35,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/standalone-for-sale-in-mountainview-chill-out-park-5018,4,4,290,"EGP 27,000,000",93103.45,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/resale-apartment-in-village-west-dorra-5023,2,2,123,"EGP 6,918,750",56250.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-under-market-price-in-16th-district-5024,3,3,220,"EGP 4,500,000",20454.55,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/now-you-can-invest-in-your-residential-unit-in-madinaty-b14-5030,3,2,109,"EGP 4,600,000",42201.83,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/ultra-super-lux-apartment-in-al-khamayel-phase-1-5025,2,2,155,"EGP 15,000",96.77,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/own-your-home-in-b8-the-latest-phase-of-madinaty-at-the-best-price-5032,1,1,61,"EGP 2,430,100",39837.7,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/apartments-for-rent-in-zed-west-plaza-view-5013,2,3,135,"EGP 32,000",237.04,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/fully-furnished-apartment-for-rent-in-etapa-5011,3,3,152,"EGP 50,000",328.95,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-rent-in-zed-west-plaza-view-5015,3,3,161,"EGP 35,000",217.39,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/studio-for-sale-in-privado-compound-in-madinaty-group-132-4983,1,1,63,"EGP 3,574,000",56730.16,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-10th-district-of-madinaty-group-102-4985,3,2,116,"EGP 5,250,000",45258.62,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-studio-for-sale-in-the-14th-district-in-madinaty-group-142-4982,1,1,67,"EGP 5,057,000",75477.61,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-nozha-el-gedida-4998,3,2,260,"EGP 5,250,000",20192.31,"El Nozha - Cairo , Egypt",Cairo,El Nozha,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-12th-district-in-madinaty-4980,2,1,78,"EGP 4,000,000",51282.05,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-in-the-14th-district-in-madinaty-group-143-4988,3,2,115,"EGP 10,223,000",88895.65,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-in-privado-compound-in-madinaty-4989,2,2,105,"EGP 5,969,000",56847.62,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-studio-for-sale-in-the-12th-district-of-madinaty-group-121-4984,1,1,56,"EGP 2,750,000",49107.14,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-studio-for-sale-in-the-14th-district-in-madinaty-group-142-4981,1,1,67,"EGP 6,105,000",91119.4,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/townhouse-for-sale-in-badya-4991,3,4,194,"EGP 10,180,000",52474.23,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-10th-district-of-madinaty-group-103-4986,2,2,112,"EGP 6,500,000",58035.71,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-in-the-14th-district-in-madinaty-group-142-4987,4,3,203,"EGP 12,850,000",63300.49,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-14th-district-in-madinaty-group-142-4979,2,1,94,"EGP 6,305,000",67074.47,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/buy-in-the-latest-phase-of-madinaty-b14-for-2-million-egp-less-than-the-companys-price-with-the-longest-payment-plan-available-4966,2,2,107,"EGP 6,727,140",62870.47,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-12th-district-in-madinaty-group-124-4973,3,2,114,"EGP 5,300,000",46491.23,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/buy-your-apartment-in-noor-smart-city-and-discover-the-complete-lifestyle-youve-been-looking-for-4967,2,1,98,"EGP 5,195,590",53016.22,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/your-future-home-in-noor-the-first-fully-integrated-smart-city-4968,3,2,145,"EGP 11,530,530",79520.9,"Noor City - Cairo , Egypt",Cairo,Noor City,None,Apartment,Residential,None
https://remax.com.eg/property/apartment-for-sale-in-the-11th-district-in-madinaty-group-112-4974,3,2,200,"EGP 11,500,000",57500.0,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-first-district-of-madinaty-group-18-4977,2,2,107,"EGP 4,600,000",42990.65,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/your-dream-apartment-awaits-in-madinaty-b14-group-142-ground-floor-with-a-private-garden-72m-4964,2,1,72,"EGP 6,963,550",96715.97,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,None
https://remax.com.eg/property/apartment-for-sale-in-the-14th-district-of-madinaty-group-142-4976,2,2,109,"EGP 6,992,000",64146.79,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
https://remax.com.eg/property/distinctive-apartment-for-sale-in-the-11th-district-in-madinaty-group-114-4978,2,1,96,"EGP 3,850,000",40104.17,"Madinaty - Cairo , Egypt",Cairo,Madinaty,None,Apartment,Residential,Sale
